title,link
华电六安电厂被罚！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484402&idx=2&sn=d3b9a25cc07b8386bc2ddc1580cfd13c&chksm=ce7dcf7bf90a466ded9527085616e3acdf3fa5cba1a29aa2302ec241c4e3d575c31067a777c9#rd
华能集团、国家电投披露企业负责人2018年度薪酬情况,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484402&idx=3&sn=8f3a4b8169907cb33007e2ab0089f1c5&chksm=ce7dcf7bf90a466d97490662463b09c7c9ba7adff7cf6991f0c2da304bc53f883146f5c16429#rd
最新进展 | 国投甩卖的5座火电厂，中煤能源最终接盘！18.09亿元！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484402&idx=4&sn=5e61aa0b6b17decac91c46ed031c106e&chksm=ce7dcf7bf90a466d533b61d11357f53e00dbb716df1ee983ff91c710d1a70fc736a33a3a75ad#rd
火电厂发电机进相运行技术措施,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484402&idx=6&sn=96d2d1dbe69ade4b9aa4e1fc36fbfc07&chksm=ce7dcf7bf90a466df893892c81ec432aff9d0890d354150e2da18d8e0f4bbbbfd9e7992da53a#rd
97道汽轮机专业问题，哪里不会补哪里！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484400&idx=3&sn=13d0f1e811bdd514807111039acb2619&chksm=ce7dcf79f90a466ffe9728f986fcc444706773ad0f27618fd3a0d33a57c69de64d006c6ab2d1#rd
某电力集团关于异常、未遂考核统计标准,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484400&idx=4&sn=26082d475e463e7ab465af25558e64c4&chksm=ce7dcf79f90a466f0ad46e1b0bd45f0b26ed20578e98815f9e4e191394c1d1fb25f6c2925438#rd
喷渣最严重的电厂.....,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484400&idx=5&sn=435f55b5b20101cd2f907cfa93caec2a&chksm=ce7dcf79f90a466f89ff40e6ce1fbb736b97499c333ae953ebe53f2c6f96115550bb00a16357#rd
10月31日某电厂冷渣机爆燃视频爆光(精华版),http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484400&idx=6&sn=33b70e9433d5cc1de93a30ddc85440ef&chksm=ce7dcf79f90a466fde02de18cfb8d23f6905b35721134cb77db6eaa6c38e16bc5cef0309bf57#rd
紧急通知!12月25山东聊城某电厂突发故障,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484398&idx=1&sn=24353d853db152617f73eded7b809023&chksm=ce7dcf67f90a4671a42dd5eaddb43289cfca43ed68346754fc5eb10003862c99f3f5f7f633ad#rd
中国最新电力产业图谱,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484398&idx=2&sn=2eb5d8a4441686f50da63a4cf27b7fe3&chksm=ce7dcf67f90a467104de169681b48b9dc6994f6b6b63538b84df2506c48bf203d24c7fe2b747#rd
某电厂锅炉在点火过程中发生爆管事故，刷屏了!,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484398&idx=3&sn=11d5c85d5a8b73b32f0a67c626300edc&chksm=ce7dcf67f90a46711da50522df557b4beb03be3d93ce9b853fa2feea312dd2e23f5caa12966d#rd
官方公布调查结果：华能靖边光伏项目毁林十万棵不实，部分项目违规,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484398&idx=4&sn=7e9beea1d04aba113f95c43788bcd555&chksm=ce7dcf67f90a4671c10334c1e4be18ceb2e9c07769381b47b5c7f5c52bd55f177894266e26be#rd
你的圈子，决定你的未来！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484398&idx=5&sn=a1a5b6614a40406018f62a902809eda0&chksm=ce7dcf67f90a467161e233973b975121bfa809030930a5d836ed02fd645fb9381e95854c137c#rd
关于11月13日某电厂锅炉一次风机故障停机事件的通报,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484396&idx=1&sn=8281cd4d78b5dd7bad832f518cc5be40&chksm=ce7dcf65f90a4673332b39ca7543d0977362063a7f1200bc517d0f6d3cb267bec2f6f28db695#rd
锅炉闪爆!!!这是什么操作?活生生的例子~~,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484396&idx=2&sn=bfce5c6cc7d886a58a6736df7ecbe1a3&chksm=ce7dcf65f90a4673748e1814b7e20af47ce094e406ac0d47d735005984c961e419ba2dba94b3#rd
电厂重大事故现场图片汇集，就问你害不害怕~,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484396&idx=3&sn=636da108171589b7897a8017128b4712&chksm=ce7dcf65f90a46738904f307d2332b61876864e5e85a3b430b7dd7a437b186236afdb645b11d#rd
【历史上的今天】我国第一座自动化水电站开始发电,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484396&idx=4&sn=08c05afdde6865512f738c6cd6e8ded9&chksm=ce7dcf65f90a467387fa05910ea2790fc75c6061a51a4438a5fea1973fa7582d8b467d7d8c4e#rd
兄弟!带您了解12种法兰,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484396&idx=5&sn=d40bc426cdfb506f8240210f56bee6c8&chksm=ce7dcf65f90a46737261f780ddc3e77d04ee403a4eedecaed5b9dc592e63c5b193e90bbcffa9#rd
一度电能干啥??,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484396&idx=6&sn=2220b78ff1a79bfd3c96c440ea892f11&chksm=ce7dcf65f90a467325025b5daa38fedbb6fac696b420578ca9467a2e7b18b18d3253763c898e#rd
电厂化学电导率及其测定,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484396&idx=7&sn=a065048d56ae34f0f85219e20d545ebc&chksm=ce7dcf65f90a4673b397b27b2b6b25937411ec58fb63a51c55437376db92a06ece50bde6a843#rd
审批通过!已为你申请专属福利!,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484394&idx=1&sn=5999d6ca5dffe05620a026ee4123f1eb&chksm=ce7dcf63f90a467538438af814c58344b3e4b47d668a359d52a01e9038e66f4ce30b563dda06#rd
华能靖边光伏项目环评文件曝光!!!,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484394&idx=2&sn=94a6fbf3e14ee7fb12c86f5811d2776c&chksm=ce7dcf63f90a46750f07bfdebbea3ea003bf5c2fb5316f6b611dc139c1dd63572634ff1ff702#rd
刚刚：韩国一钢铁厂发生大爆炸，烟柱冲天 有如导弹发射！！！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484394&idx=3&sn=7e3321246886d35e9319c9b7393e8fc1&chksm=ce7dcf63f90a46756a322310185ce2c1f069f145e2ca8f433231ac984af8c1e054b2f453f40e#rd
电厂SCR脱硝性能下降，都是它惹的祸！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484394&idx=4&sn=dcfecad3f0db49bb01ce54682feb1a1a&chksm=ce7dcf63f90a4675b55c1e9f6d79a1ed1cb87c28e4b4726764d2ddc18c46d454bcc990943d07#rd
致敬电厂人:这个城市守护者~,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484394&idx=5&sn=5c2d306be2a7c37c831d6a6b0471835e&chksm=ce7dcf63f90a467541b756a5309ccd66abc3d38e14b256b2b3af099f6e61b5d27ad823c3f284#rd
电厂运行人的世界里，没有“容易”二字!,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484394&idx=6&sn=feacef64b49c1989cf88b8896c31f637&chksm=ce7dcf63f90a467542e298d1334c418e0ec0468ab4de9c1f866d4bac85e923aa7e804cf2f76b#rd
考核26万处分23人，某电厂11.12“氢爆”事故报告！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484392&idx=1&sn=9c2816687c26301040ffe7c17bba8390&chksm=ce7dcf61f90a467797095412f8dadbe75d2ae6b07b9e09177372e728e6ec1e8fcaef3d1ec57d#rd
江西丰城发电厂“11·24”坍塌特别重大事故调查报告,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484392&idx=2&sn=21b7be9bea3fd45c1674bd222e7e23da&chksm=ce7dcf61f90a4677418d9c13e4aeccb2c3506d5eb6e03fa2f063a086b587394ac2d14ce3fe16#rd
山西某电厂关于“#7乙皮带断裂”的事件通报,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484392&idx=3&sn=8b4df644af5299cd3bde4a186c8a8dbc&chksm=ce7dcf61f90a4677609ed9e99d59149e11310b36183c13bf6eed6c23a3a0f99c2c936fab1fe1#rd
电厂19项设备定期工作操作措施,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484392&idx=4&sn=9b97e0499d5561f0eef94fa8eee0fde5&chksm=ce7dcf61f90a46775b934c8d343fb9a75ce743572d55ca9d01335e9861cc3de13b6b0c75a46d#rd
变频器被加密了怎么办？（强烈建议收藏）,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484392&idx=5&sn=cf6ceff3193b16404982c3921d3164b9&chksm=ce7dcf61f90a4677cb122cd7d86f31bb291075f7cc997dce589b89a766e8c3523c59e6b39640#rd
电厂项目经理都要做什么？,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484392&idx=7&sn=c779c6ec6cd7a59ad1effd2980105151&chksm=ce7dcf61f90a467732472f7859513460c46faf85903758823893fed7dec5714f1854397f98e6#rd
中国发电厂要当心！西门子T3000致命漏洞曝光后最新回复用户函~,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484390&idx=1&sn=bc3510345ffd4ffc9ed2efa731fd1c2f&chksm=ce7dcf6ff90a46798a4ba6d65ab9251504a570aeab0a9d961ec8bf871d004fcfbc4ee7570cda#rd
某厂里20天连烧4台电机，啥情况？,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484390&idx=3&sn=d640bfe565168058e1d270c6caf7fa57&chksm=ce7dcf6ff90a467916b37def8ceeaf294e40ac1b3b372ef3883d510acfb76ca0c665efcbf0fc#rd
极为罕见的汽轮机高压缸镗缸画面，难得一见~,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484390&idx=4&sn=d72301bd009f56926f6868ef38cd7ff0&chksm=ce7dcf6ff90a467940eb44df3d020d91812c162b45073a310b4a3d9fef6ea9c9d836e5e03f13#rd
8月21日广东某电厂锅炉BCP泵出口电动阀后疏水管泄漏案例,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484390&idx=5&sn=56e6ffc883344c24d81d7cf7e387fbbe&chksm=ce7dcf6ff90a46790b22bc9f969c666be0ff84917c6fa6d17cfdfe1b5f6ca17f42b1fb6663fe#rd
【重磅】12名被告人罪名成立！盛华化工“11·28”重大爆燃事故案公开宣判！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484390&idx=6&sn=efcc790a03517934c0af13ed6e03831d&chksm=ce7dcf6ff90a467905485abd8ca1fc025ff570d6b808fc2ee23d9bd5ba60b19b193c3a1d11aa#rd
看懂这52张电气原理图，你就是电气专家了！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484390&idx=7&sn=ba78f47a951907e3eb3bf09255d79144&chksm=ce7dcf6ff90a4679d94e58b1eadc54340de562261e6164e72f31f1d28f71647e604e48fbb259#rd
头条!推平千亩林草地建光伏项目已被华能叫停,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484388&idx=1&sn=1d5cff49fa41052a2fa88b064ba31d9d&chksm=ce7dcf6df90a467bac01b33b5995dd41306ff29548a8986a2fc8bd456f0279c03cde3d74789a#rd
第一次流出!电厂汽轮机重大火灾内部视频爆光!,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484388&idx=2&sn=13e36041ee3e642e104b59e07f9b7a15&chksm=ce7dcf6df90a467b19e568b006b326374783de97351879a29f3e7357acdc60d569c78ac57765#rd
嘉兴热电厂高压蒸汽管道爆裂事故视频曝光~,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484388&idx=3&sn=c8eb6c0602715c8bf4180f795b2d3c40&chksm=ce7dcf6df90a467ba130ebfc14ab5aa9bea7a4b5de96973a2c0420fc42ff829cf592e7204f95#rd
汽轮机能玩成这样，也是奇迹！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484388&idx=4&sn=5a86bad241948f47c34c67b265702b17&chksm=ce7dcf6df90a467b3f2183cb33f321d4e25ae376672fc3b7c6c159ef252d62f0f434f3ed3ffe#rd
电厂集控危险点控制措施手册,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484388&idx=5&sn=48cf2084e7733f1839062d6f369c00c7&chksm=ce7dcf6df90a467bb60c399d2ee48b4247f98c986e459bf4ff87fc2f6108a6723d3fb03f326e#rd
吹灰问题!某电厂锅炉水冷壁爆管案例分析,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484388&idx=6&sn=71a688a9c0a72775f559e32d0846e32c&chksm=ce7dcf6df90a467ba71390f822fbb02a0d7a32b7e5b63376c0ceb6756c8bcbf7bb640510d575#rd
突发！山西某厂突发蒸汽烫伤事故！2名工人被活活烫死！省政府挂牌督办！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484384&idx=1&sn=44b92bc872c5582d0bed88277039598f&chksm=ce7dcf69f90a467f77f5c8fa09407b98721687ac58fa25b5a319ae08ab6d41a3b1163d2f14db#rd
极致！指尖上的阀门-拆卸篇,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484384&idx=2&sn=9777f6633daae384cc5c44e9b2a3c9b3&chksm=ce7dcf69f90a467fbb732e4224461bd1486fd5c5b7829072142257fcba520bf234f1fa193d04#rd
"海洋发电,你看好潮汐电站?",http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484384&idx=3&sn=7c55a6f3711273868ce060fda2253aaa&chksm=ce7dcf69f90a467f1669c620ef348d7bba93f54549481d5d10d2c10f096b76f7d33a34b3c12e#rd
【电力百科】电厂建造视频,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484384&idx=4&sn=38b8f6aaf4dc71c10894239a9b276f5e&chksm=ce7dcf69f90a467fd1cf2ca0db7a365169bbcad3c01172e8dfd5104c45f299daae27de0ec552#rd
【爆炸新闻】突发！山西一天然气管道破裂引发大火！现场喷出数米高火团…,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484384&idx=5&sn=1f76570592f2525cb224027d43dbad45&chksm=ce7dcf69f90a467fbf5e5533619544bde5ee31f04b6138909592ae20107f9a92e565051f8330#rd
最新煤电去产能名单来袭！关停机组清单出炉啦~,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484382&idx=1&sn=d5b4169d32746562f2cf94cb70484028&chksm=ce7dcf57f90a4641891fe3e21099ad9c2c1013d11f8c63d0bde252adaa201d8e00f4c0ee3013#rd
赶紧收藏！火力发电厂设备供应商名录,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484382&idx=2&sn=8be183266265688b75758fcce86bcc03&chksm=ce7dcf57f90a4641a6de5105fd79b4402739814ca7bb8f3e257c8cb7b2d7610ae7feb3a7e2df#rd
一图胜过十场电厂培训~,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484382&idx=3&sn=383d97567809e8485901c6943f19a9d9&chksm=ce7dcf57f90a46412be6d7ff0e5c4a9f00094cabab9c6ca0e26d5f65fe2a1fcb176a80513482#rd
"【视频】电力之战,“基建狂魔”将垃圾变废为宝！解决世界性难题",http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484382&idx=4&sn=c3a8e8f35a77d08dbb2ca837fd26fb1a&chksm=ce7dcf57f90a46417bd8bfdded0dec50dbedbfd7930ff1a901fcf0e6ab0af006607911506088#rd
日本计划在2023年前重启7台核电机组,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484382&idx=6&sn=ebc6398498febe06cc79864432eeb919&chksm=ce7dcf57f90a464144f568f60d822cfdc0fdbd5875bb144b3ccf0e105c7b0664165d419ac6a0#rd
电力安全的痛点，能说？,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484382&idx=8&sn=28a7fe8f07f70a844b337f9b9426340d&chksm=ce7dcf57f90a4641628d878436b198455457b376b095d4ed19df9796b8d1ddd88fc5fc047b0c#rd
中国发电厂要当心！西门子T3000爆出致命漏洞曝光~,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484380&idx=3&sn=94e6095c295343eb0fec0e9b8a112ce9&chksm=ce7dcf55f90a4643f6ea5ebf90c1ff2c02e42461f701b1ff6f7ee84aff69b91c841ead953b6f#rd
【典型案例】电厂锅炉脱硝底部烟道垮塌~,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484380&idx=4&sn=a96d4de7b256b7abd832d33258940a0c&chksm=ce7dcf55f90a46437e713ce1c0824506bea0a19ab65b20f7c11e5db7fa1e143e750cbee0d4b9#rd
​某电厂“4.26”汽轮机飞车重大事故!,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484380&idx=5&sn=3bc57546a9e8bbd31993ea701fce9834&chksm=ce7dcf55f90a4643df0b70ffa60a8114580fa4211f09013f600fd6e682f5a1d09de3f5aa6aba#rd
2019年火电厂输煤系统安全事故汇编,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484380&idx=6&sn=4e887a5bbe1c4b5c294672019c290599&chksm=ce7dcf55f90a4643bb4e1f588c7ba3bcbb895509a17c01473f16e8157e3e37a38eee9d115082#rd
【典型案例】安全带成摆设结果.....,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484380&idx=7&sn=b08958ff04f3d479bd043b20028294b0&chksm=ce7dcf55f90a46436891a45e12e47833bbf0d569ea38c59fc6cd652718821112224713d7bd8b#rd
我们的电厂百科全书，极致版！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484380&idx=8&sn=a2baeea4d3567277b6ca450314c1dc40&chksm=ce7dcf55f90a46438cb79bfc1a76980dc74f94826bca62d6c5e670d1afaab812f5b64d312f8a#rd
曾经无比辉煌电厂，工业大片既视感,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484378&idx=1&sn=6860bdd1aa77ff428107899021dbd22d&chksm=ce7dcf53f90a46450b7554fb61be6ce210129aaccfba71fd7cb275e188a79c6ec3594ae25d42#rd
视频！美国底特律百年电厂完成爆破拆除,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484378&idx=2&sn=7b3915ea32b76d0e06a7e49f98ab6a9d&chksm=ce7dcf53f90a46457268b58377d51dc41a043748f197c6aae6950d537ad3a167a2bb0cd31a2e#rd
电厂锅炉给水流量低非停事故反思,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484378&idx=3&sn=858e5797ee3ee1cb3232a5729d1fce6f&chksm=ce7dcf53f90a4645265c8af2eaaf89272ef4ef3054ac50356c5811749a993660b7418f845e05#rd
电厂人正确的学习姿势，值得收藏!!!,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484378&idx=4&sn=979f4ac64dded4621045a500c5fe2a30&chksm=ce7dcf53f90a4645fb5dd199c995538016815876b4cc2443be55af88eded2702f6de4f3be91a#rd
关于电工进网证、电工证的疑问，看完就了解了,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484378&idx=5&sn=52d3804d9415e2d0780829d966e4cb94&chksm=ce7dcf53f90a4645af54ab417fa9b09e17486ac821994cb410ee2a9444e4b654b4a754e54a38#rd
孟加拉锅炉爆炸致9死35伤,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484376&idx=1&sn=cb62a8b40e534fd2f548fe8d36e817c3&chksm=ce7dcf51f90a4647ac28505d14cf1904663d40474fa6beb614b5e5ccbca953e054878150442d#rd
CFB工业锅炉改造技术理念探讨,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484376&idx=3&sn=d79f102e7ceb10b7cf3dcd5ea7bbfc43&chksm=ce7dcf51f90a4647a97dcdc9e95cd478f84073b87790d09c3c1c19cfef1427ee14a1517707c1#rd
【奇葩】加热器水位高引起电厂汽轮机振动大跳机,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484376&idx=4&sn=f2b04b16ec00c3bb442adf57c811d15b&chksm=ce7dcf51f90a4647578f444cbf2218a8137b72aba89e55c0845b8687b06cf336223a4bb3e2be#rd
触电的30个瞬间!!德国电力安全图册,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484376&idx=5&sn=cf2c4031b36cc45c102435ce40f4da5d&chksm=ce7dcf51f90a46477d29d2767118b18fdfbbd5646841e84388d8b19283f0f445edc1dbd7e927#rd
江西电力解除11企不良行为处罚 无本地企业仅1家知名,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484376&idx=6&sn=19f79b44baca8f5eb2a6f7931d44150e&chksm=ce7dcf51f90a46475d25397e5f9110526cb1a6f3afb9d7395f05dca4817b2a16420cde52bcee#rd
迄今看到的对响水“3·21”爆炸事故最深度实用的分析：专业、实用、接地气！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484374&idx=4&sn=1bf884a874382cbf0e67a7aebe18c20b&chksm=ce7dcf5ff90a4649a6c9612ee091ffe243e01afa3e9aef4ca97b52b4dea585d28576b8f86bf1#rd
当心！11月20日某电厂监控系统给机组下发 0MW 负荷指令，导致全厂总有功下滑,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484374&idx=6&sn=ae76b26c481cf24bbd0495e10791649f&chksm=ce7dcf5ff90a46493eee3c056ac8a401655f7eff6357fd933497e51260f76dbc493aca78fb4c#rd
印度某电厂汽轮机转子抱轴案例分析,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484374&idx=7&sn=eabf2da148cf3a0d9b5163aede4b7000&chksm=ce7dcf5ff90a4649d04d865bc41729ae5c7eb5a968f123b7a019589fb028475a9b4bb982f11c#rd
触目惊心！三起发电厂空压机案例及储气罐爆炸,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484374&idx=8&sn=b15e6ffb5ea5e3210c2d50546cb5efee&chksm=ce7dcf5ff90a4649d9305000aca443717318173d4eb941ac80bbc3daad4dbb4f9345e87a84c6#rd
好恐怖!第一次见风力发电飞车事故!,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484372&idx=1&sn=57c4239bdf9d997b41f4bf32e8571e9a&chksm=ce7dcf5df90a464b4c947d982195ca5bc2115fdb64b78d1703e196cd3f791e30da8099133710#rd
关于12月4日内蒙古某电厂1#机组异常停运分析报告,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484372&idx=2&sn=7697ee38c965e20656f6a0ae6535db94&chksm=ce7dcf5df90a464bacc599fe03ef7eaf9c89e2f408d14a7386a5a036f131944ec1f8a33541a1#rd
401家垃圾发电厂5项焚烧排放数据明年起将全部向社会公开,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484372&idx=3&sn=35937782eb7089e7493cdf4d226cd7a9&chksm=ce7dcf5df90a464b7adf02da708b11e1ad761e7b4904c231923d7e7411296bd04a1567b3ee58#rd
刚刚，一座“看不见”的电厂投运了……,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484372&idx=4&sn=ec9862fa651f1b676a09629ee6317cf8&chksm=ce7dcf5df90a464b39d809be2160230f87761703fbb69921896f0ee92276a8fdfc3042ea1bd9#rd
安徽某电厂“10.24”人员触电事故调查情况的报告,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484372&idx=5&sn=83d1ef62d0ce22a3100ce9f1070ce2c3&chksm=ce7dcf5df90a464bd4d11e7c09da4873de88a86c7d8d1cd20222eb3e5e67e0a9e74b1bb5f5ba#rd
出事故致1死或3重伤就要追究企业刑事责任！这个省狠下决心动真格了！谁签字、谁批准、谁负责！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484372&idx=6&sn=505ae333e5a60603d8f6ed0277500ce2&chksm=ce7dcf5df90a464bcb5354723efd3768192fb93af18bbc69023e7842602df000bc11c42b6ac4#rd
关于小汽机备用汽源投入不当的反思,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484372&idx=8&sn=f9abcf6a516d5a8772ec8fddf5ce406c&chksm=ce7dcf5df90a464bc786c8672740e8ee9c076cb1f09b6c9db1511b58b503f5c494c10e45832c#rd
电力行业年平均工资来了，和你的实际偏差有多少？,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484370&idx=1&sn=e0ece6ba33a073aa4070e79cfdcf9345&chksm=ce7dcf5bf90a464d5a076ea62bab8e9b4c32c3e93b1b3b36ebae3ad07f20ca503deb7c783ed8#rd
电厂发电机气体置换标准及漏氢量、漏氢率的计算,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484370&idx=2&sn=bce84f971109e341dc540ad90c7556b1&chksm=ce7dcf5bf90a464dfc50adbf815036545aac866ad949fa96f945020f0ebb5a713cadb19907ef#rd
汽轮机运行中的40个问题，你知道吗？,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484370&idx=3&sn=5658c629c0ba29adbe6446c90b4e914d&chksm=ce7dcf5bf90a464d9fbd50f370ceb4284097bc5a93ec80998a21c06a040446ec2f4213da7908#rd
【豪华版】600MW火电厂汽机系统图及冷态开机油耗探索,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484370&idx=4&sn=602163c46449d93267d74a2d052b48be&chksm=ce7dcf5bf90a464da7fe138e9eb8af797a33e420f7cc1cc8208abbe1c5adc57e25fcc2b17f17#rd
垃圾发电厂必备知识汇总，值得一看!,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484370&idx=6&sn=d2345279ce72478113da43f663b8836c&chksm=ce7dcf5bf90a464d04abb204abb2dd21729e1cc8cf30075786ad35b793821e2fc00bee06b2ea#rd
电厂干运行的要像士兵一样！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247484370&idx=8&sn=e83514aa685fa24267cc8e7b173de6d2&chksm=ce7dcf5bf90a464dbabc8cbe5c6a260f5667e0490924de6de84ecc204a07015c96648f36d8db#rd
